Racha_Local,Racha_Visita,Dif_Goles_Local,Dif_Goles_Visita,xG_Favor_Local,xG_Contra_Local,xG_Favor_Visita,xG_Contra_Visita,Pts_Totales_Local,Pts_Totales_Visita,FTR,B365H,B365D,B365A
9,9,6,7,1.8666666666666665,1.3999999999999997,3.3000000000000003,1.6666666666666667,26,56,D,7.5,4.5,1.44
5,5,2,2,1.9333333333333333,0.6166666666666667,1.75,1.8666666666666665,38,28,H,1.8,3.4,5.0
3,7,-3,4,1.4500000000000002,2.533333333333333,1.2,1.5333333333333332,31,27,A,1.95,3.25,4.33
3,6,-6,1,1.4333333333333333,1.55,2.25,2.1333333333333333,34,43,H,2.7,3.6,2.45
3,7,-5,5,1.2833333333333334,2.25,2.25,1.5999999999999999,17,50,A,8.5,5.0,1.33
2,0,-2,-10,1.6333333333333335,2.1666666666666665,1.7333333333333332,2.5999999999999996,37,16,D,1.4,4.75,7.0
6,6,2,3,1.5833333333333333,1.2833333333333334,2.566666666666667,2.5,36,47,H,2.2,3.4,3.3
1,1,-3,-2,1.0666666666666667,2.1,0.7999999999999999,1.2333333333333332,23,21,D,3.1,2.9,2.6
6,3,4,-2,2.55,2.0,2.483333333333333,2.6666666666666665,41,41,H,1.95,4.2,3.3
7,4,3,-4,2.066666666666667,1.7,2.4499999999999997,1.5833333333333333,38,23,H,1.33,4.75,9.5
6,5,4,1,2.783333333333333,1.3166666666666667,1.5166666666666666,1.2166666666666668,45,55,D,2.63,3.2,2.8
7,3,6,-2,2.733333333333333,2.1333333333333333,1.4833333333333334,1.933333333333333,50,24,D,1.44,4.75,6.5
3,6,-2,6,1.8166666666666667,2.766666666666667,3.1166666666666667,2.4333333333333336,9,40,A,6.0,4.5,1.5
1,3,-3,-3,1.4833333333333334,2.1999999999999997,2.3333333333333335,2.6,27,31,A,2.35,3.6,2.88
6,7,3,5,2.15,1.4166666666666667,1.5333333333333332,1.1166666666666667,30,27,A,1.8,3.4,5.0
7,6,5,-3,2.0,2.1999999999999997,1.6500000000000001,2.316666666666667,40,22,D,1.5,4.5,5.5
5,4,2,0,2.183333333333333,1.8333333333333333,1.3666666666666665,1.4833333333333334,49,28,D,1.39,4.5,8.0
5,4,1,2,1.9666666666666668,1.8500000000000003,3.0666666666666664,0.85,31,50,D,5.75,4.1,1.57
7,3,5,-1,2.3833333333333333,1.3499999999999999,1.7333333333333332,1.9333333333333333,57,19,H,1.15,8.0,12.0
6,0,3,-4,1.7999999999999998,2.1333333333333333,1.8499999999999999,1.4666666666666666,42,22,A,2.0,3.5,3.75
4,1,0,-5,1.7166666666666668,2.5,0.7833333333333333,2.9,30,21,H,1.8,3.5,4.75
3,3,0,-3,2.05,2.033333333333333,0.9166666666666666,1.3333333333333333,27,29,H,2.45,3.75,2.62
0,7,-4,2,1.9666666666666668,1.6666666666666667,2.3833333333333333,1.25,20,34,A,3.6,3.5,2.05
0,4,-7,-2,0.6833333333333335,2.8333333333333335,1.2833333333333332,2.0,13,24,D,2.7,3.2,2.7
6,4,3,-2,1.8999999999999997,1.8666666666666665,2.4166666666666665,1.6499999999999997,43,54,H,3.4,3.2,2.25
4,5,0,3,0.65,2.3833333333333333,2.566666666666667,1.2,23,44,D,5.5,3.4,1.73
0,2,-8,-3,1.0666666666666667,2.8333333333333335,1.6666666666666667,1.1833333333333333,15,28,A,4.0,3.4,1.95
4,3,0,-3,1.8999999999999997,2.0,1.6499999999999997,1.3666666666666665,29,31,H,2.55,3.1,2.9
1,1,-3,-2,1.2,1.9333333333333333,2.066666666666667,1.8166666666666667,31,23,H,1.73,3.5,5.25
4,1,1,-2,1.7833333333333332,1.3666666666666665,1.2833333333333334,2.283333333333333,27,16,H,1.85,3.4,4.5
9,9,10,3,2.8166666666666664,0.9,2.533333333333333,1.3166666666666667,48,35,H,1.22,7.0,11.0
2,7,-2,3,2.1166666666666667,1.633333333333333,1.9833333333333334,1.6666666666666667,38,60,D,3.9,4.0,1.83
5,7,2,4,1.4166666666666667,1.7833333333333332,2.433333333333333,1.9000000000000001,25,33,A,3.0,3.0,2.6
4,5,0,1,1.6666666666666667,1.7833333333333332,1.8833333333333335,1.7666666666666666,29,32,H,1.67,3.75,5.25
3,6,-5,0,1.05,2.4499999999999997,2.283333333333333,1.7,17,34,A,3.6,3.8,1.91
7,3,5,-2,2.1666666666666665,1.6333333333333335,1.5166666666666666,2.0,30,29,D,2.5,3.2,2.9
2,3,-2,-4,2.033333333333333,1.5833333333333333,1.3666666666666665,2.3000000000000003,39,43,H,2.63,3.4,2.6
3,4,-3,1,2.033333333333333,2.15,1.616666666666667,1.5999999999999999,54,30,H,1.27,5.25,13.0
2,7,-1,3,1.4833333333333332,2.75,1.9333333333333333,1.3166666666666667,28,41,H,3.9,3.3,2.0
0,7,-4,5,1.45,2.1666666666666665,2.8166666666666664,1.3,16,46,D,5.0,4.0,1.67
0,7,-4,3,1.4500000000000002,1.5999999999999999,2.066666666666667,1.0666666666666667,20,41,H,4.0,3.5,1.91
3,3,-3,-5,1.8333333333333333,2.966666666666667,1.75,1.4166666666666667,9,37,A,6.0,4.1,1.55
1,6,-4,2,1.5666666666666664,2.433333333333333,2.3333333333333335,2.1,17,30,A,4.1,3.6,1.9
6,3,1,0,2.5,1.0833333333333333,2.1333333333333333,2.0833333333333335,39,30,A,2.05,3.4,3.7
6,3,5,0,2.733333333333333,2.3000000000000003,1.8499999999999999,1.383333333333333,43,19,A,1.53,4.5,5.5
9,1,7,-2,2.033333333333333,1.3666666666666665,1.8833333333333335,2.033333333333333,53,27,A,1.27,6.0,10.0
1,4,-2,0,1.616666666666667,1.383333333333333,1.05,2.1999999999999997,22,24,A,1.8,3.25,5.25
6,7,1,5,2.1,1.3499999999999999,2.3333333333333335,1.5666666666666667,35,41,A,2.88,3.5,2.38
7,5,3,2,1.8333333333333333,1.4666666666666668,1.5,2.1333333333333333,23,50,A,4.2,3.4,1.91
0,9,-4,5,1.6500000000000001,1.8833333333333335,2.0833333333333335,1.1333333333333333,23,51,A,8.5,7.0,1.25
3,3,-5,0,1.9166666666666667,1.9333333333333333,1.4666666666666666,2.0833333333333335,23,42,H,4.33,3.4,1.9
3,3,-3,1,1.9166666666666667,2.2333333333333334,2.1666666666666665,3.3333333333333335,41,47,H,1.8,3.8,4.2
6,5,2,1,2.25,1.616666666666667,1.55,1.6833333333333333,44,61,A,2.88,3.8,2.25
2,3,-1,-3,3.216666666666667,1.1333333333333333,1.3833333333333335,2.3166666666666664,51,31,H,1.29,6.25,8.5
7,4,2,2,1.3499999999999999,1.55,2.6666666666666665,1.6166666666666665,30,32,A,2.6,3.1,2.9
5,0,3,-9,2.4166666666666665,1.5166666666666666,1.0833333333333333,2.883333333333333,45,15,H,1.17,7.0,19.0
3,3,-1,0,1.633333333333333,1.4666666666666666,1.3833333333333335,1.6333333333333335,25,56,H,3.6,3.0,2.25
3,1,-3,-3,1.2166666666666666,1.95,1.2166666666666666,2.2833333333333337,31,24,H,1.55,3.75,7.0
4,9,0,5,1.3333333333333333,1.383333333333333,2.6833333333333336,1.8166666666666664,25,46,A,4.1,3.5,1.9
0,5,-8,5,1.2666666666666666,3.133333333333333,2.6999999999999997,1.4333333333333333,21,51,A,6.25,3.9,1.57
4,4,1,0,1.633333333333333,1.3,1.366666666666667,2.0500000000000003,31,34,D,2.05,3.2,3.9
7,1,2,-5,1.7833333333333332,0.9666666666666667,0.9333333333333332,2.75,37,14,H,1.33,4.75,11.0
3,3,-3,-5,1.75,2.25,1.3333333333333333,3.283333333333333,43,9,H,1.17,8.0,13.0
6,5,3,1,2.033333333333333,1.4333333333333333,2.3666666666666667,1.9000000000000001,33,42,H,2.45,3.4,2.8
6,3,0,-1,2.8833333333333333,1.4666666666666668,1.9000000000000001,2.316666666666667,40,43,H,2.0,3.8,3.3
6,6,2,0,2.0166666666666666,1.3666666666666665,2.216666666666667,1.5833333333333333,22,39,A,2.63,3.3,2.63
9,3,6,-2,2.25,2.3833333333333333,2.1666666666666665,1.5833333333333333,33,44,A,3.25,4.0,2.0
7,3,3,-4,1.5833333333333333,1.9833333333333332,1.45,2.316666666666667,64,44,H,1.5,4.5,5.75
3,6,5,5,2.25,2.783333333333333,2.1166666666666667,1.0999999999999999,47,53,D,3.9,3.6,1.95
1,1,-3,-4,1.7999999999999998,2.5,2.0,2.3333333333333335,30,17,H,1.53,4.33,6.0
6,5,3,1,2.3000000000000003,1.3666666666666665,2.1999999999999997,1.8333333333333333,37,31,D,2.0,3.7,3.5
4,6,-1,2,1.7833333333333332,1.2,2.6,0.8999999999999999,41,41,H,2.88,3.3,2.5
3,0,-1,-10,1.5333333333333332,1.9333333333333336,0.9833333333333333,2.433333333333333,30,17,H,1.62,4.2,5.0
0,2,-4,-1,1.133333333333333,2.1166666666666667,1.2833333333333334,1.4666666666666668,42,25,H,1.75,3.4,5.0
0,0,-11,-5,1.133333333333333,3.7999999999999994,1.6500000000000001,2.033333333333333,15,23,D,3.1,3.2,2.4
7,1,10,-3,2.3666666666666667,1.3166666666666667,1.2666666666666666,1.9000000000000001,54,17,D,1.2,6.5,15.0
3,4,-1,1,2.15,1.8333333333333333,2.033333333333333,1.5,35,32,D,2.3,3.2,3.3
7,3,4,0,2.4166666666666665,1.6333333333333335,0.7999999999999999,1.5666666666666667,36,23,H,1.8,3.6,4.5
6,5,3,2,2.716666666666667,1.5833333333333333,3.033333333333333,1.1500000000000001,35,54,H,4.33,4.0,1.73
5,7,3,9,1.2,2.3666666666666667,3.9,1.1333333333333333,53,48,H,2.05,3.5,3.6
0,7,-6,2,1.0833333333333333,2.8166666666666664,2.1166666666666667,1.55,31,32,D,2.2,3.5,3.25
2,6,-1,1,1.7166666666666668,1.6666666666666667,2.4499999999999997,1.7666666666666666,56,57,D,3.1,3.2,2.38
4,0,1,-10,1.4166666666666667,1.6833333333333333,1.0666666666666667,2.983333333333333,30,21,D,1.91,3.1,4.75
6,4,0,0,2.0833333333333335,1.5333333333333332,0.9166666666666666,1.5333333333333334,44,25,H,1.57,3.75,6.5
2,4,-1,-1,1.7,1.95,1.7,1.7,32,23,D,2.3,3.2,3.3
9,6,6,2,2.3666666666666667,0.9666666666666667,1.8333333333333333,1.4333333333333333,40,28,H,1.87,3.6,4.0
5,1,2,-2,1.5166666666666668,1.9833333333333332,2.316666666666667,1.15,35,22,D,2.25,3.1,3.5
9,6,6,1,2.25,1.45,1.4000000000000001,1.7,54,34,H,1.25,5.75,12.0
3,5,-1,4,2.3666666666666667,1.3999999999999997,2.4833333333333334,0.9,41,47,A,2.05,3.6,3.5
1,6,-5,1,1.3666666666666665,2.3666666666666667,1.7,2.05,24,30,H,3.1,2.88,2.6
1,4,-8,0,0.8666666666666666,3.1333333333333333,1.5499999999999998,2.6166666666666667,14,31,A,4.1,3.3,1.95
9,3,3,-5,2.4333333333333336,1.6833333333333333,1.7333333333333334,2.0166666666666666,49,26,H,1.3,5.0,12.0
1,4,-2,1,0.5166666666666667,2.0333333333333337,1.3,1.4333333333333333,25,31,D,2.45,3.0,3.2
2,7,-1,2,2.733333333333334,1.4333333333333333,1.8333333333333333,1.9000000000000001,23,44,H,3.1,3.25,2.38
2,1,-3,-10,1.7,1.8,1.7833333333333332,3.233333333333333,24,16,H,1.38,4.5,9.0
4,1,0,-6,1.4833333333333334,2.1666666666666665,1.0666666666666667,2.716666666666667,58,14,H,1.14,7.0,21.0
1,0,-2,-3,1.5166666666666666,1.5999999999999999,2.4166666666666665,2.2333333333333334,25,41,A,4.75,3.6,1.75
6,2,2,-2,1.4333333333333333,1.5833333333333333,1.0999999999999999,1.7833333333333332,28,18,D,1.57,3.8,6.5
1,6,-2,3,1.4166666666666667,2.433333333333333,2.35,1.4666666666666666,48,47,H,4.0,3.75,1.85
9,6,8,0,2.8000000000000003,1.1500000000000001,2.25,1.8,43,42,H,1.95,3.6,3.75
6,1,4,-4,2.466666666666667,1.2499999999999998,1.6500000000000001,2.55,36,17,H,1.45,4.75,6.25
7,0,4,-10,1.6166666666666665,1.3666666666666665,1.0999999999999999,3.75,67,9,H,1.1,9.0,19.0
7,4,5,-2,2.066666666666667,1.5833333333333333,1.6500000000000001,2.4499999999999997,38,42,A,2.2,3.8,2.9
3,5,-1,1,2.183333333333333,1.5833333333333333,2.3666666666666667,1.8333333333333333,22,32,D,2.6,3.1,2.88
3,6,0,2,1.0999999999999999,1.9666666666666668,2.0,2.6666666666666665,23,34,D,3.0,3.25,2.4
5,4,1,-2,2.0500000000000003,1.5999999999999999,0.9499999999999998,1.8166666666666667,33,27,H,1.55,3.8,7.0
3,6,-2,0,1.0166666666666666,2.3833333333333333,1.75,1.0333333333333334,26,47,A,5.25,3.3,1.75
2,3,-1,-2,1.7333333333333334,1.3333333333333333,1.2833333333333332,1.3833333333333335,57,45,H,1.55,4.0,6.25
1,9,-8,6,1.1500000000000001,2.4,2.2333333333333334,0.9333333333333332,22,43,A,3.9,3.3,2.0
9,5,4,5,3.35,1.1,1.9833333333333334,0.65,52,55,A,2.5,3.25,2.88
6,3,3,0,2.6166666666666667,2.35,2.1833333333333336,1.8833333333333335,33,43,D,2.7,3.9,2.35
4,4,0,1,2.083333333333333,2.516666666666667,1.5333333333333332,0.8833333333333333,33,54,D,5.75,3.5,1.7
4,5,5,2,3.266666666666667,1.5833333333333333,1.8,2.283333333333333,48,36,D,1.62,3.7,6.0
3,7,-1,4,1.4833333333333334,1.633333333333333,1.5333333333333332,1.6333333333333335,30,56,H,4.5,3.1,1.95
9,1,5,-4,2.6166666666666667,1.0999999999999999,1.2833333333333332,2.566666666666667,38,24,H,1.42,4.5,7.5
4,1,1,-2,2.1,1.4833333333333334,2.35,2.066666666666667,54,36,H,1.29,5.75,9.5
3,5,-4,4,0.8833333333333334,3.0833333333333335,2.1666666666666665,1.8666666666666665,34,33,A,2.2,3.2,3.5
3,0,0,-8,2.4,1.8333333333333333,1.0999999999999999,1.8499999999999999,46,17,H,1.18,8.0,12.0
6,3,2,-5,1.1333333333333333,1.6333333333333335,0.9166666666666666,2.1666666666666665,33,44,A,3.25,3.4,2.2
5,9,1,5,2.3000000000000003,1.4000000000000001,2.8166666666666664,1.4833333333333334,50,39,D,1.73,3.5,5.25
4,1,0,-3,1.1166666666666667,1.8999999999999997,1.6833333333333333,2.4,27,32,D,3.1,3.2,2.4
1,4,-3,0,0.9666666666666667,2.6666666666666665,2.15,1.6000000000000003,24,26,D,2.88,3.0,2.75
2,0,-1,-3,0.9,1.2666666666666666,1.1833333333333333,2.3333333333333335,32,25,H,2.15,2.9,4.2
7,3,2,-2,2.283333333333333,1.4833333333333334,1.0166666666666666,2.5833333333333335,40,26,A,1.73,3.5,5.0
0,4,-7,1,1.1666666666666667,3.2999999999999994,1.5166666666666666,1.5999999999999999,14,24,D,3.1,3.0,2.45
4,6,0,2,1.8833333333333335,1.55,1.8833333333333335,1.8333333333333333,44,57,A,3.1,3.75,2.15
3,5,0,1,1.4166666666666667,2.066666666666667,1.4666666666666668,2.0833333333333335,37,28,H,1.77,3.3,5.0
3,4,-1,0,2.35,2.2666666666666666,1.8,1.9833333333333332,44,29,H,1.8,3.6,4.5
2,4,-2,-2,1.75,2.15,1.8833333333333335,1.7666666666666666,33,27,D,1.92,3.5,3.9
1,4,-2,3,2.3333333333333335,1.9000000000000001,1.8499999999999999,1.6666666666666667,44,38,A,1.73,4.2,4.2
0,4,-10,0,1.0166666666666666,3.983333333333333,2.0,1.7166666666666666,9,23,A,3.7,3.4,2.0
3,9,-2,6,2.0,1.8666666666666665,2.6333333333333333,1.2166666666666668,47,46,D,1.67,4.33,4.5
0,4,-5,0,2.3333333333333335,2.25,1.6333333333333335,1.5666666666666667,17,51,A,3.75,3.5,2.0
3,6,0,2,2.183333333333333,1.4333333333333333,0.9666666666666667,1.3499999999999999,33,33,D,2.05,3.2,3.9
1,7,-7,2,2.0500000000000003,3.1333333333333333,1.9833333333333334,1.95,16,36,A,5.0,3.8,1.63
7,1,3,-6,1.6666666666666667,2.1833333333333336,0.6333333333333334,2.1833333333333336,35,22,H,1.8,3.3,5.0
9,5,3,1,2.183333333333333,0.9833333333333334,2.2666666666666666,1.6500000000000001,50,51,H,2.4,3.1,3.25
3,6,-1,-1,1.2166666666666666,2.2666666666666666,2.6333333333333333,1.8333333333333333,45,52,H,3.4,3.2,2.25
3,4,-2,2,1.05,2.0166666666666666,2.15,2.566666666666667,42,34,H,2.0,3.75,3.6
2,6,-1,4,1.7333333333333334,1.3499999999999999,3.3000000000000003,1.4666666666666666,55,49,H,1.8,3.6,4.5
0,5,-7,1,1.15,2.1999999999999997,1.9833333333333332,2.3333333333333335,17,34,A,4.5,3.5,1.83
7,7,9,2,2.85,0.9500000000000001,2.4,1.6333333333333335,58,61,A,2.55,3.3,2.8
3,4,0,0,1.4666666666666666,1.95,2.75,0.9499999999999998,19,60,D,5.75,4.33,1.53
9,1,6,-2,2.5333333333333337,0.8999999999999999,0.7166666666666667,2.016666666666667,46,26,H,1.55,4.2,5.75
3,9,-3,3,1.3166666666666667,1.366666666666667,2.25,1.1500000000000001,27,41,A,3.8,3.3,2.05
5,4,1,5,1.9333333333333333,1.8666666666666665,2.966666666666667,1.3333333333333333,36,49,A,2.9,3.2,2.5
2,3,-1,-1,1.6833333333333333,2.283333333333333,1.2,1.2666666666666666,33,33,A,2.25,2.88,3.8
1,3,-2,-2,2.733333333333333,2.0,1.0166666666666666,2.4333333333333336,36,34,D,2.5,3.0,3.1
6,9,3,7,1.3499999999999999,1.5333333333333332,3.0333333333333337,0.9166666666666666,56,57,A,3.1,3.6,2.2
9,1,8,-2,3.1166666666666667,0.6833333333333332,1.7,1.9166666666666667,60,33,H,1.29,7.0,7.0
1,1,-5,-2,0.85,2.766666666666667,1.95,1.3166666666666667,35,16,H,1.33,4.75,11.0
4,3,0,-2,0.9,2.4833333333333334,1.1833333333333333,1.8499999999999999,28,56,D,5.5,3.75,1.62
5,2,1,-1,1.8499999999999999,2.1833333333333336,2.733333333333333,1.8666666666666665,27,37,A,2.15,2.9,4.1
6,3,1,-1,1.6666666666666667,2.9166666666666665,1.55,1.6166666666666665,60,27,H,1.14,8.0,17.0
1,1,-2,-2,2.216666666666667,1.8166666666666664,0.8333333333333334,1.6666666666666667,29,22,D,1.75,3.3,5.25
3,9,0,7,1.7333333333333332,2.4499999999999997,2.466666666666667,0.7666666666666666,20,53,A,5.0,3.5,1.75
3,5,-5,1,2.0833333333333335,1.95,0.85,0.9166666666666666,52,35,H,1.53,3.9,7.0
0,9,-3,3,1.3666666666666665,1.9666666666666668,1.866666666666667,1.3,25,49,A,4.75,3.5,1.75
4,1,0,-4,1.4333333333333333,1.5333333333333332,1.366666666666667,2.0333333333333337,52,33,D,1.45,4.1,7.0
1,1,-2,-3,1.0666666666666667,1.4000000000000001,1.4833333333333334,3.15,26,15,H,1.67,3.5,5.5
6,4,3,2,1.2333333333333332,2.233333333333333,2.3833333333333333,1.4166666666666667,48,58,H,3.75,3.3,2.05
7,4,3,0,2.3333333333333335,1.8166666666666667,2.0666666666666664,1.5333333333333332,64,40,H,1.4,4.33,8.5
5,6,1,1,3.0833333333333335,1.1333333333333335,2.2666666666666666,2.4833333333333334,61,47,H,1.91,3.7,3.75
9,4,3,0,2.3833333333333333,1.1500000000000001,1.8,2.0,44,36,H,1.83,3.5,4.33
6,3,1,-1,1.1500000000000001,1.05,2.6500000000000004,1.7,36,44,A,3.25,3.1,2.35
9,3,9,0,3.1833333333333336,0.3833333333333333,2.0833333333333335,1.6833333333333333,63,34,H,1.25,6.5,10.0
5,5,1,1,1.7833333333333332,1.9166666666666667,2.033333333333333,1.3833333333333335,28,40,H,2.15,3.1,3.75
3,2,-2,-1,0.9166666666666666,2.6333333333333333,1.9833333333333334,1.8333333333333333,29,25,D,2.4,3.1,3.1
4,7,-4,3,2.1333333333333333,2.216666666666667,1.7333333333333334,1.4166666666666667,51,38,D,1.75,3.3,5.25
7,2,2,-1,1.55,1.8333333333333333,1.5333333333333332,2.3666666666666667,39,25,D,1.57,4.1,5.5
5,6,1,2,1.8,1.4000000000000001,1.5,1.95,58,45,H,1.48,4.33,7.0
4,4,0,1,1.6666666666666667,1.75,1.3499999999999999,1.5333333333333332,26,34,H,2.5,3.2,2.9
7,7,3,4,1.633333333333333,1.4333333333333333,2.3333333333333335,1.8666666666666665,54,37,H,2.3,3.4,3.1
1,0,-2,-4,2.6833333333333336,1.75,2.1333333333333333,2.266666666666666,44,17,A,1.36,5.25,7.5
9,3,6,0,2.1999999999999997,1.3166666666666667,1.95,1.6500000000000001,70,34,H,1.36,5.0,8.0
0,9,-7,6,1.2833333333333332,2.8666666666666667,2.3000000000000003,1.5166666666666666,9,39,D,5.75,3.8,1.62
6,4,0,0,1.2166666666666666,1.6333333333333335,1.5833333333333333,2.0166666666666666,47,41,H,1.73,4.5,4.0
4,0,0,-6,1.7166666666666668,1.883333333333333,1.2,2.1666666666666665,48,17,H,1.2,8.0,10.0
7,6,2,-1,1.6833333333333333,1.5,1.7,2.3833333333333333,47,45,A,2.05,3.8,3.25
6,1,4,-3,2.6833333333333336,1.2666666666666666,1.9833333333333332,2.4,49,34,H,1.65,4.5,4.5
4,2,1,-1,2.283333333333333,1.8,0.7833333333333333,2.15,40,29,A,1.65,3.5,6.0
4,1,0,-2,1.1166666666666665,1.45,1.7166666666666668,1.5,35,40,H,2.45,2.88,3.4
9,7,3,2,2.716666666666667,2.8833333333333333,1.4166666666666667,1.55,63,31,A,1.3,5.75,8.5
2,4,-3,-1,1.5999999999999999,2.1666666666666665,1.4333333333333333,2.216666666666667,34,27,A,2.05,3.4,3.6
7,4,4,-2,2.0833333333333335,1.6833333333333333,1.6833333333333333,1.3166666666666667,40,47,H,2.35,3.6,2.8
2,7,-1,2,1.4000000000000001,1.7333333333333334,2.1666666666666665,1.5499999999999998,34,61,D,5.25,3.25,1.75
3,9,0,4,1.7,1.0,2.65,1.6833333333333333,26,67,D,6.5,4.5,1.48
3,7,-2,2,2.0,2.6,1.2166666666666666,1.3333333333333333,20,29,A,2.7,3.25,2.63
1,1,-2,-2,1.2833333333333334,1.5166666666666666,2.966666666666667,1.5333333333333332,34,44,D,3.0,3.5,2.3
6,9,1,4,1.5333333333333332,2.0166666666666666,1.6666666666666667,2.1,48,57,H,1.95,3.6,3.7
1,2,-4,-1,1.6333333333333335,2.8166666666666664,2.5166666666666666,1.8666666666666665,15,30,A,5.0,3.8,1.7
6,6,1,3,2.3,1.7666666666666666,1.3666666666666665,1.95,47,51,D,1.9,3.5,4.2
9,9,8,3,2.8833333333333333,0.65,2.2666666666666666,1.0999999999999999,66,47,D,1.36,5.5,7.0
4,7,0,2,1.7166666666666668,0.7000000000000001,1.8,1.3499999999999999,40,40,A,2.63,3.2,2.8
0,2,-3,-1,1.6166666666666665,2.3666666666666667,1.7999999999999998,2.466666666666667,25,20,D,2.3,3.1,3.4
1,1,-3,-3,1.5333333333333332,2.3833333333333333,1.3,2.0,34,10,H,1.38,5.5,6.5
4,4,2,1,2.5500000000000003,1.7,1.8166666666666667,1.1333333333333333,37,51,D,3.4,3.6,2.1
3,9,0,5,1.2666666666666666,1.8333333333333333,2.25,0.6333333333333333,45,73,H,4.5,3.5,1.83
9,3,3,-6,2.15,1.5166666666666666,1.4833333333333334,2.1166666666666667,52,55,D,2.5,3.1,3.0
3,2,1,-5,1.9333333333333333,1.6833333333333336,1.8499999999999999,1.8833333333333335,58,52,A,1.7,3.8,5.0
2,4,-1,0,1.4333333333333336,2.3000000000000003,1.25,1.9166666666666667,26,38,A,3.2,3.2,2.35
3,6,-1,1,1.5833333333333333,2.1333333333333333,2.0500000000000003,1.2833333333333332,41,52,D,3.2,3.6,2.15
0,6,-3,1,1.5666666666666667,1.3499999999999999,1.5833333333333333,1.3166666666666667,16,36,A,4.75,3.1,1.9
3,5,-1,1,2.4333333333333336,1.6166666666666665,1.5666666666666664,1.2166666666666666,47,53,D,2.2,3.3,3.25
1,4,-2,2,1.25,2.25,1.5166666666666666,1.1500000000000001,23,29,D,2.45,3.0,3.1
5,4,1,0,1.1333333333333333,1.9333333333333333,0.7333333333333334,1.55,39,30,D,1.8,3.2,5.25
3,1,-1,-3,1.4333333333333333,1.3499999999999999,1.0,1.5333333333333332,36,57,A,3.5,3.2,2.2
0,1,-3,-4,1.9333333333333333,2.8666666666666667,0.9500000000000001,2.0166666666666666,27,34,D,2.7,3.1,2.75
9,7,7,2,2.3333333333333335,1.0333333333333332,2.8000000000000003,1.6166666666666665,56,64,D,2.9,3.0,2.7
0,6,-6,0,0.8666666666666666,2.6333333333333333,1.25,1.3499999999999999,17,50,A,6.5,4.2,1.48
0,4,-3,0,1.3499999999999999,1.75,2.05,2.3333333333333335,40,48,A,4.0,3.6,1.91
7,0,2,-3,1.1,2.216666666666667,1.6666666666666667,1.75,34,36,H,2.3,3.1,3.4
1,9,-3,5,1.4000000000000001,1.8499999999999999,2.316666666666667,1.7166666666666668,10,51,A,6.0,4.2,1.55
6,2,2,-1,1.7333333333333332,2.65,1.0833333333333333,1.9833333333333334,57,35,A,2.1,3.3,3.7
1,0,-4,-8,1.8166666666666664,1.5499999999999998,0.8333333333333334,2.3666666666666667,47,17,D,1.29,6.0,10.0
1,7,-2,6,2.0500000000000003,3.1833333333333336,2.783333333333333,0.6333333333333334,28,67,A,8.5,6.0,1.3
7,4,3,2,1.9833333333333334,1.6833333333333333,1.4833333333333334,1.0333333333333334,68,30,H,1.33,5.25,8.0
2,1,-1,-5,1.5333333333333332,2.35,1.6333333333333335,2.4,21,15,H,1.73,3.6,5.0
4,1,-2,-2,2.016666666666667,1.4833333333333332,1.9166666666666667,1.7166666666666666,56,26,H,1.33,4.5,10.0
7,4,2,0,2.0166666666666666,1.0666666666666667,1.4166666666666667,2.3833333333333333,62,42,D,1.6,4.33,5.0
7,4,2,3,1.8500000000000003,0.8666666666666667,1.2166666666666666,2.216666666666667,43,32,A,1.62,3.7,6.0
5,7,2,2,1.9333333333333333,1.0,1.5999999999999999,2.0666666666666664,52,43,H,1.5,4.75,5.75
6,2,4,-2,2.2666666666666666,1.1333333333333333,1.9166666666666667,2.4833333333333334,39,26,A,1.75,3.3,5.5
7,3,3,-1,1.95,2.0833333333333335,1.6833333333333333,0.9333333333333332,41,40,A,1.75,3.4,5.5
4,5,1,1,2.6,1.6166666666666665,1.25,1.6499999999999997,33,40,H,1.91,3.5,4.1
9,4,5,2,1.9666666666666666,1.1666666666666667,2.1999999999999997,1.4666666666666668,53,38,H,1.65,4.2,4.75
9,3,3,-1,1.8,1.0333333333333334,1.95,1.9000000000000001,32,37,H,2.2,3.6,3.1
6,2,2,-1,2.5833333333333335,1.3833333333333335,1.3833333333333335,1.6500000000000001,73,35,H,1.3,6.0,8.0
4,3,0,-2,1.8666666666666665,1.2833333333333334,1.25,2.9499999999999997,53,20,D,1.27,7.0,8.5
5,6,1,1,0.7333333333333334,1.1666666666666667,1.7,1.4833333333333334,31,38,D,3.0,2.9,2.63
7,3,4,0,2.1,1.45,1.6333333333333335,1.4333333333333336,52,27,D,1.73,3.8,4.75
4,7,-4,2,1.6166666666666665,1.5999999999999999,1.7666666666666666,2.25,55,53,D,2.8,3.2,2.63
0,7,-4,6,1.0833333333333333,1.7666666666666666,2.1333333333333333,1.0166666666666666,58,57,H,1.95,3.5,3.9
5,4,1,-2,1.6166666666666665,1.4666666666666668,2.1166666666666667,2.0833333333333335,54,40,H,1.75,3.4,5.5
7,4,2,0,1.7333333333333332,1.5833333333333333,2.4333333333333336,1.6166666666666665,48,48,A,2.35,3.3,3.1
4,6,-1,1,1.5833333333333333,2.4,3.3000000000000003,2.316666666666667,30,63,A,5.25,4.1,1.62
